playerDisplayName,playerFirstName,playerLastName,playerPrimaryPosition,sessionTitle,sessionType,sessionDayOfWeek,sessionWeekNo,sessionEndTime,sessionStartTime,sessionDate,drillTitle,drillStartTime,drillEndTime,drillDate,totalTime,distanceTotal,distancePerMin,highSpeedRunningAbs,hsrAbsPerMin,maxSpeed,playerMaxSpeed,accelerationsAbs,accelImpulseTotal,accelsPerMinAbs,maxAcceleration,playerMaxAccel,decelerationsAbs,decelsPerMinAbs,decelsPerMinRel,maxDeceleration,playerMaxDecel,hmld,effortsNumber,hmldPerMin,dynamicLoadAnt,dynamicLoadLat,dynamicLoadVert,hrexertion,hrLoad,maxHeartrate,stepBalance,DrillTitle_Clean,Period15,Half,GameKey,DrillOrder,Home_Team_CLEAN,Away_Team_CLEAN,sessionDate_clean,DateKey,Home_Team_STD,Away_Team_STD,sessionTitle_STD
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:48:00PM,2/21/2026,15.25,1362.65,89.34,38.83,2.55,26.56,36,12,78.08,0.79,4.46,4,14,0.92,0.92,4.7,4,269.86,33,17.69,5.45,5.51,8.64,29.53,41.46,179,0.02,,,,,,,,,,,,
2 Granath,Gustav,Granath,Central Defender,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,343.82,80.87,0,0,17.68,36,1,71.28,0.24,4.51,4,1,0.24,0.24,3.54,4,20.99,4,4.94,1.21,1.16,1.9,15.95,17.03,189,0.04,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:59:28PM,8:00:32PM,2/21/2026,121.06,6600.6,54.53,524.81,4.34,31.33,36,41,45.36,0.34,5.19,4,54,0.45,0.45,6.19,4,1290.14,123,10.66,32.51,30.15,57.31,52.63,68.78,171,0.03,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1 st Half,6:00:00PM,6:46:00PM,2/21/2026,46,5036.99,109.5,402.01,8.74,28.11,36,31,88.93,0.67,4.59,4,42,0.91,0.91,6.19,4,1011.15,94,21.98,23.59,21.55,42.47,26.44,31.25,167,0.03,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,0-15,6:00:05PM,6:15:20PM,2/21/2026,15.25,1871.7,122.72,95.18,6.24,26.3,36,9,94.99,0.59,3.94,4,15,0.98,0.98,6.19,4,347.38,37,22.78,9.09,8.18,16.06,3.24,0,80,0.04,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Mip 5Min (HMLD) 1sH,6:11:24PM,6:16:24PM,2/21/2026,5,645.02,128.96,73.59,14.71,26.3,36,2,90.07,0.4,3.27,4,3,0.6,0.6,6.19,4,153.97,14,30.78,3,2.69,5.45,1.06,0,80,0.04,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,15-30,6:15:20PM,6:30:35PM,2/21/2026,15.25,1505.24,98.69,92.82,6.09,27.83,36,11,81.35,0.72,4.59,4,14,0.92,0.92,5.22,4,297.5,34,19.51,6.87,6.19,12.33,3.18,0,80,0.03,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,30-45,6:30:35PM,6:45:50PM,2/21/2026,15.25,1636.47,107.3,214.01,14.03,28.11,36,11,90.03,0.72,4.56,4,13,0.85,0.85,5.22,4,366.28,23,24.02,7.51,7.07,13.84,19.56,30.66,167,0.03,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1st Half ET,6:45:50PM,6:48:00PM,2/21/2026,2.17,233.5,107.69,7.96,3.67,21.71,36,2,93.83,0.92,3.81,4,2,0.92,0.92,5.05,4,41.46,5,19.12,1.18,1.13,2.21,3.43,5.46,163,-0.05,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:02:19PM,7:11:30PM,2/21/2026,9.18,1047.2,114.14,111.25,12.13,29.25,36,5,86.79,0.54,5.19,4,10,1.09,1.09,5.94,4,219.24,20,23.9,4.91,4.62,8.97,12.1,19.53,171,0.03,,,,,,,,,,,,
19 Farley,Rosa,Farley,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:02:20PM,7:11:30PM,2/21/2026,9.18,1047.2,114.14,111.25,12.13,29.25,36,5,86.79,0.54,5.19,4,10,1.09,1.09,5.94,4,219.24,20,23.9,4.91,4.62,8.97,12.1,19.53,171,0.03,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:58:57PM,8:00:42PM,2/21/2026,121.75,7109.56,58.39,612.53,5.03,31.62,36,40,49.33,0.33,5.4,4,49,0.4,0.4,6.05,4,1423.16,135,11.69,39.13,33.08,64.08,175.86,202.19,185,-0.02,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1 st Half,6:00:00PM,6:46:00PM,2/21/2026,46,5489.66,119.34,500.27,10.87,31.62,36,28,95.44,0.61,5.4,4,40,0.87,0.87,5.98,4,1158.23,107,25.18,29.22,24.72,48.76,129.23,159.28,185,-0.02,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,0-15,6:00:05PM,6:15:20PM,2/21/2026,15.25,1987.9,130.34,233.4,15.3,31.62,36,14,100.47,0.92,5.4,4,18,1.18,1.18,5.55,4,459.14,39,30.1,11.33,9.67,18.83,48.76,57.18,184,0,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Mip 5Min (HMLD) 1sH,6:02:39PM,6:07:39PM,2/21/2026,5,732.72,146.5,118.18,23.63,31.62,36,5,104.23,1,4.56,4,10,2,2,5.51,4,202.22,14,40.43,4.77,3.97,7.52,17.48,19.61,183,0.02,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,15-30,6:15:20PM,6:30:35PM,2/21/2026,15.25,1743.55,114.32,162.22,10.64,28.18,36,4,91.34,0.26,5.13,4,14,0.92,0.92,5.98,4,366.86,35,24.05,8.79,7.54,14.93,46.17,55.58,182,-0.02,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,30-45,6:30:35PM,6:45:50PM,2/21/2026,15.25,1727.72,113.28,102.19,6.7,28.52,36,10,94.56,0.66,4.9,4,8,0.52,0.52,4.16,4,320.52,33,21.02,8.97,7.4,14.77,33.56,45.68,185,-0.05,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1st Half ET,6:45:50PM,6:48:00PM,2/21/2026,2.17,269.33,124.21,20.84,9.61,26.14,36,2,103.87,0.92,3.7,4,2,0.92,0.92,4.6,4,66.01,6,30.44,1.51,1.21,2.46,8.45,8.91,181,0.05,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:02:19PM,7:11:30PM,2/21/2026,9.18,1006.84,109.74,83.61,9.11,31.12,36,8,95.91,0.87,4.81,4,5,0.54,0.54,6.05,4,191.45,20,20.87,5.3,4.46,8.94,18.54,26.2,175,-0.04,,,,,,,,,,,,
70  Lobato,Lenny,Lobato,Winger,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:02:20PM,7:11:30PM,2/21/2026,9.18,1006.84,109.74,83.61,9.11,31.12,36,8,95.91,0.87,4.81,4,5,0.54,0.54,6.05,4,191.45,20,20.87,5.3,4.46,8.94,18.54,26.2,175,-0.04,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,6:02:27PM,8:00:32PM,2/21/2026,118.07,8189.52,69.36,504.62,4.27,36.11,36,81,61.56,0.69,7.17,4,71,0.6,0.6,9.32,4,1413.04,144,11.97,48.04,42.89,73.31,0.67,0.33,108,-0.02,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1 st Half,6:02:27PM,6:46:00PM,2/21/2026,43.54,4150.54,95.33,165.67,3.81,30.14,36,44,84.68,1.01,5.89,4,39,0.9,0.9,5.78,4,651.25,68,14.96,24.66,21.63,38.39,0.1,0,63,-0.02,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,0-15,6:02:27PM,6:15:20PM,2/21/2026,12.87,1346.72,104.63,59.19,4.6,28.51,36,15,85.61,1.17,5.89,4,17,1.32,1.32,5.78,4,228.46,26,17.75,8.64,7.37,13.41,0.05,0,63,-0.02,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Mip 5Min (HMLD) 1sH,6:06:43PM,6:11:43PM,2/21/2026,5,597.64,119.49,53.99,10.79,28.51,36,5,86.22,1,3.56,4,9,1.8,1.8,5.09,4,152.12,15,30.41,3.71,3.28,5.73,0.02,0,63,-0.05,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,15-30,6:15:20PM,6:30:35PM,2/21/2026,15.25,1300.44,85.27,33.73,2.21,25.82,36,11,82.3,0.72,4.42,4,10,0.66,0.66,4.58,4,173.61,18,11.38,7.28,6.55,11.67,0.02,0,62,0,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,30-45,6:30:35PM,6:45:50PM,2/21/2026,15.25,1479.34,97,59.55,3.9,30.14,36,17,86.22,1.11,5.29,4,12,0.79,0.79,4.58,4,232.13,24,15.22,8.61,7.58,13.13,0.03,0,63,-0.03,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1st Half ET,6:45:50PM,6:48:00PM,2/21/2026,2.17,225.15,103.83,45.12,20.81,36.03,36,7,84.52,3.23,7.17,4,6,2.77,2.77,9.32,4,74.45,8,34.34,1.07,0.98,1.64,0,0,0,-0.08,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:02:19PM,7:17:27PM,2/21/2026,15.12,1489.06,98.45,97.08,6.42,27.91,36,13,86.52,0.86,5.02,4,12,0.79,0.79,6.05,4,267.27,28,17.67,8.48,7.55,12.63,0.06,0.06,106,-0.01,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:02:20PM,7:39:01PM,2/21/2026,36.7,3608.08,98.32,276.21,7.53,33.01,36,28,85.37,0.76,5.49,4,26,0.71,0.71,6.05,4,667.44,64,18.19,19.9,17.88,30.24,0.19,0.16,106,-0.01,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1599.42,104.87,97.49,6.39,28.35,36,11,88.83,0.72,5.49,4,10,0.66,0.66,5.94,4,306.48,29,20.09,8.55,7.73,13.33,0.13,0.1,106,-0.01,,,,,,,,,,,,
25  Badjii,Youssouph,Badjii,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:39:01PM,2/21/2026,6.28,515.74,82.1,81.64,13,33.01,36,4,74.3,0.64,4.14,4,4,0.64,0.64,5.5,4,93.69,7,14.92,2.86,2.6,4.27,0,0,0,0,,,,,,,,,,,,
31 J Garcia,Juan Manuel,J Garcia,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:58:00PM,8:02:50PM,2/21/2026,124.83,3536.47,28.33,177.03,1.42,27.39,36,45,30.92,0.36,9.65,4,43,0.34,0.34,8,4,651.25,73,5.22,19.66,17.85,32.23,26.49,0,80,-0.02,,,,,,,,,,,,
31 J Garcia,Juan Manuel,J Garcia,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:39:01PM,7:48:00PM,2/21/2026,8.97,922.99,102.9,71.78,8,25.86,36,14,82.41,1.56,4.42,4,12,1.34,1.34,8,4,243.66,24,27.16,4.91,4.57,8.83,1.9,0,80,-0.01,,,,,,,,,,,,
31 J Garcia,Juan Manuel,J Garcia,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:39:01PM,7:48:00PM,2/21/2026,8.97,922.99,102.9,71.78,8,25.86,36,14,82.41,1.56,4.42,4,12,1.34,1.34,8,4,243.66,24,27.16,4.91,4.57,8.83,1.9,0,80,-0.01,,,,,,,,,,,,
31 J Garcia,Juan Manuel,J Garcia,Striker,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,430.07,101.15,42.97,10.11,25.76,36,2,86.69,0.47,4.96,4,3,0.71,0.71,6.94,4,83.86,7,19.72,2.06,1.92,3.53,0.9,0,80,-0.05,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Entire Session,5:58:00PM,8:01:56PM,2/21/2026,123.93,10330.11,83.36,514.3,4.15,33.92,35.6,72,76.37,0.58,6.24,6.62,91,0.73,0.73,6.92,8.19,1557.37,157,12.57,47.81,48.67,88.94,23.58,0,80,0.03,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1 st Half,6:00:00PM,6:46:00PM,2/21/2026,46,4806.63,104.49,300.71,6.54,33.92,35.6,28,89.3,0.61,6.15,6.62,42,0.91,0.91,6.92,8.19,819.77,79,17.82,21.8,21.97,40.61,8.75,0,80,0.02,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,0-15,6:00:05PM,6:15:20PM,2/21/2026,15.25,1866.48,122.38,133.58,8.76,32.86,35.6,9,99.05,0.59,4.14,6.62,18,1.18,1.18,5.06,8.19,347.78,32,22.8,8.94,8.58,16.33,2.9,0,80,0.03,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,Mip 5Min (HMLD) 1sH,6:07:51PM,6:12:51PM,2/21/2026,5,683.42,136.64,80.71,16.14,32.86,35.6,5,103.55,1,4.14,6.62,6,1.2,1.2,5.06,8.19,153.78,10,30.75,3.44,3.36,6.33,0.95,0,80,0.02,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,15-30,6:15:20PM,6:30:35PM,2/21/2026,15.25,1447.2,94.89,103.39,6.78,33.92,35.6,9,82.49,0.59,6.15,6.62,13,0.85,0.85,6.16,8.19,237.48,20,15.57,6.23,6.53,12.05,2.9,0,80,0,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,30-45,6:30:35PM,6:45:50PM,2/21/2026,15.25,1465.63,96.1,63.74,4.18,25.71,35.6,10,85.98,0.66,5.83,6.62,11,0.72,0.72,6.92,8.19,233.13,27,15.29,6.45,6.71,11.91,2.9,0,80,0.05,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,1st Half ET,6:45:50PM,6:48:00PM,2/21/2026,2.17,242.33,111.76,0,0,15.61,35.6,1,99.04,0.46,3.25,6.62,3,1.38,1.38,4.12,8.19,17.86,2,8.24,1.05,0.99,2.02,0.41,0,80,-0.03,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,45-60,7:02:19PM,7:17:20PM,2/21/2026,15,1645.08,109.66,85.15,5.68,27.09,35.6,11,97.67,0.73,6.24,6.62,14,0.93,0.93,4.96,8.19,276.74,30,18.45,8.04,8,14.87,2.85,0,80,0.03,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd half,7:02:20PM,7:48:00PM,2/21/2026,45.67,4500.85,98.56,199.15,4.36,33.79,35.6,37,92.97,0.81,6.24,6.62,42,0.92,0.92,5.28,8.19,690.66,73,15.12,20.92,21.47,39.41,8.69,0,80,0.04,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,60-75,7:17:30PM,7:32:45PM,2/21/2026,15.25,1539.88,100.96,49.64,3.25,26.52,35.6,11,94.42,0.72,4.39,6.62,9,0.59,0.59,5.28,8.19,193.6,22,12.69,6.92,7.06,13.11,2.9,0,80,0.04,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,75-90,7:32:45PM,7:48:00PM,2/21/2026,15.25,1299.23,85.19,64.36,4.22,33.79,35.6,15,86.71,0.98,4.26,6.62,19,1.25,1.25,5.17,8.19,220.33,21,14.45,5.89,6.35,11.3,2.9,0,80,0.05,,,,,,,,,,,,
65 Apostolopoulos,Apostolos,Apostolopoulos,Full Back,Olympiakos-Panetolikos,Match Day,Saturday,8,8:05:20PM,5:58:00PM,2/21/2026,2nd Half ET,7:48:00PM,7:52:15PM,2/21/2026,4.25,332.6,78.23,0,0,14.66,35.6,1,79.38,0.24,3.95,6.62,0,0,0,2.74,8.19,18.86,2,4.44,1.41,1.4,2.66,0.81,0,80,0.02,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,Entire Session,8:27:28PM,10:45:30PM,2/28/2026,138.02,12057.32,87.36,838.19,6.07,33.6,34.56,88,69.93,0.64,5.96,6.03,100,0.72,0.72,7.21,7.44,2433.04,256,17.63,54.35,54.17,90.93,270.27,343.1,193,-0.06,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,1st half,8:30:20PM,9:16:10PM,2/28/2026,45.83,5324.87,116.17,278.01,6.07,33.6,34.56,49,91.44,1.07,4.86,6.03,57,1.24,1.24,5.4,7.44,1085.54,130,23.68,23.43,23.46,39.91,135.57,159.73,193,-0.06,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,0-15,8:30:20PM,8:45:30PM,2/28/2026,15.17,1984.93,130.86,98.84,6.52,33.6,34.56,16,99.44,1.05,4.58,6.03,26,1.71,1.71,5.39,7.44,409.14,49,26.97,8.96,8.96,15.56,47.18,54.69,191,-0.05,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,15-30,8:45:30PM,9:00:45PM,2/28/2026,15.25,1834.25,120.27,88.12,5.78,26.07,34.56,20,96.26,1.31,4.28,6.03,19,1.25,1.25,5.35,7.44,392.11,45,25.71,8.24,8.32,13.88,56.39,60.63,193,-0.07,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,30-45,9:00:45PM,9:16:10PM,2/28/2026,15.42,1505.8,97.66,91.06,5.91,27.22,34.56,13,78.78,0.84,4.86,6.03,12,0.78,0.78,5.4,7.44,284.29,36,18.44,6.22,6.18,10.48,32.02,44.41,186,-0.08,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,1st Half ET,9:16:10PM,9:17:25PM,2/28/2026,1.25,95.89,76.61,0,0,13.28,34.56,0,72.12,0,1.53,6.03,0,0,0,2.2,7.44,0.3,0,0.24,0.33,0.27,0.54,1.94,3.13,155,-0.06,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,2nd half,9:31:15PM,10:18:20PM,2/28/2026,47.08,5379.74,114.26,476.73,10.12,31.17,34.56,39,86.14,0.83,5.96,6.03,41,0.87,0.87,7.21,7.44,1190.94,112,25.29,24.64,24.24,40.73,100.1,138.44,180,-0.06,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,45-60,9:31:15PM,9:46:30PM,2/28/2026,15.25,1803.89,118.27,184.26,12.08,26.89,34.56,8,88.35,0.52,4.16,6.03,14,0.92,0.92,4.56,7.44,445.27,41,29.19,8.62,8.56,14.49,35.75,46.66,180,-0.03,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,60-75,9:46:30PM,10:01:45PM,2/28/2026,15.25,1617.92,106.08,133.86,8.78,31.17,34.56,21,84.66,1.38,4.69,6.03,18,1.18,1.18,6.63,7.44,332.54,30,21.8,7.32,7.28,12.05,32.73,45.58,180,-0.07,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,75-90,10:01:45PM,10:18:20PM,2/28/2026,16.58,1958.35,118.08,158.61,9.56,28.4,34.56,10,85.48,0.6,5.96,6.03,9,0.54,0.54,7.21,7.44,413.13,41,24.91,8.69,8.4,14.18,31.62,46.21,175,-0.09,,,,,,,,,,,,
35 Mavrias,Charis,Mavrias,Full Back,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,2nd Half ET,10:18:20PM,10:22:30PM,2/28/2026,4.17,524.26,125.77,77.92,18.69,28.93,34.56,0,80.58,0,2.92,6.03,2,0.48,0.48,4.17,7.44,119.82,10,28.75,2.14,2.12,3.67,8.84,12.45,171,-0.06,,,,,,,,,,,,
16 Shelis,Christos,Shelis,Central Defender,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,Entire Session,7:50:40PM,10:35:19PM,2/28/2026,164.64,11252.18,68.34,458.09,2.78,31.85,34.98,76,67.85,0.46,5.78,6.25,47,0.29,0.29,5.35,7.05,1507.41,169,9.16,53.75,43.56,86.92,23.04,10.88,152,-0.02,,,,,,,,,,,,
16 Shelis,Christos,Shelis,Central Defender,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,1st half,8:30:20PM,9:16:10PM,2/28/2026,45.83,4485.82,97.87,204.79,4.47,31.85,34.98,39,85,0.85,5.4,6.25,26,0.57,0.57,5.35,7.05,695.34,82,15.17,20.16,16.41,33.76,1.83,0,82,-0.02,,,,,,,,,,,,
16 Shelis,Christos,Shelis,Central Defender,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,0-15,8:30:20PM,8:45:30PM,2/28/2026,15.17,1653.93,109.04,25.17,1.66,23.17,34.98,9,94.15,0.59,5.4,6.25,9,0.59,0.59,5.33,7.05,200.57,27,13.22,7.63,5.88,12.89,0.58,0,82,-0.03,,,,,,,,,,,,
16 Shelis,Christos,Shelis,Central Defender,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,15-30,8:45:30PM,9:00:45PM,2/28/2026,15.25,1524.34,99.95,26.92,1.76,26.28,34.98,15,87.31,0.98,5.12,6.25,10,0.66,0.66,5.35,7.05,215.71,27,14.14,7,5.8,11.54,0.57,0,82,-0.03,,,,,,,,,,,,
16 Shelis,Christos,Shelis,Central Defender,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,30-45,9:00:45PM,9:16:10PM,2/28/2026,15.42,1307.69,84.81,152.71,9.9,31.85,34.98,15,73.69,0.97,4.79,6.25,7,0.45,0.45,4.94,7.05,279.07,28,18.1,5.53,4.72,9.33,0.69,0,82,-0.01,,,,,,,,,,,,
16 Shelis,Christos,Shelis,Central Defender,Atromitos-Panetolikos,Match Day,Saturday,9,10:47:50PM,7:50:40PM,2/28/2026,1st Half ET,9:16:10PM,9:17:25PM,2/28/2026,1.25,85.94,68.66,0,0,7.91,34.98,0,57.06,0,1.26,6.25,0,0,0,1.62,7.05,0,0,0,0.27,0.2,0.34,0.09,0,80,-0.06,,,,,,,,,,,,
